cve,repo,label,commit_id,grit_head1,grit_head2,grit,grit_max,path,jaccard,bm25,reserve_time_diff,publish_time_diff
CVE-2018-19289,xCss@@Valine,0,c52f285b6328d26d40fe0363ad68fa61a98f4459,0.6303026883410184,0.6561371822451012,0.5766615435738416,0.6392327070756726,0.0,0.0,0.003351351351351351,0.0058823529411764705,0.0058823529411764705
CVE-2018-19289,xCss@@Valine,0,75efc082fd4138d794dad79ba198e7bd74bcce34,0.5896721313018232,0.6435499229292252,0.5896877075538234,0.6206716112093827,0.0,0.0,0.004335498788813036,0.002512562814070352,0.002512562814070352
CVE-2018-19289,xCss@@Valine,0,c1ab4f9939a77395f53fd341d56eb6fe89cde1e2,0.5855406367590538,0.5855406367590538,0.5711858808560207,0.5855406367590538,0.0,0.0,0.0048721355805767304,0.006369426751592357,0.006369426751592357
CVE-2018-19289,xCss@@Valine,0,9876cdd26e68dd213414c4396530ec144b6f3c84,0.5743314555924789,0.6225435063820939,0.5512703547881148,0.5993840601694842,0.0,0.0,0.0036299682599838933,0.0030864197530864196,0.0030864197530864196
CVE-2018-19289,xCss@@Valine,0,60f4422f1a091600f850293ace4f8b84e9b93304,0.6024123060635898,0.6098434093003234,0.5953419640749447,0.6302937875474341,0.0,0.0,0.02036632039365774,0.016666666666666666,0.016666666666666666
CVE-2018-19289,xCss@@Valine,0,4b71fb81c7f6b95b505c3a0e2b1236ba8db8460d,0.5931477602464659,0.5990824778003256,0.5926688560773338,0.6385513468442882,0.0,0.0,0.002855696934644303,0.003134796238244514,0.003134796238244514
CVE-2018-19289,xCss@@Valine,0,db4ed09223e1ba7d4630b4e9eb03b934d4086d9f,0.49284461097157234,0.49284461097157234,0.5106664425791063,0.49284461097157234,0.0,0.0,0.0059270575495049506,0.0196078431372549,0.0196078431372549
CVE-2018-19289,xCss@@Valine,0,f0902121efc5af21eddc1656673ebaaf81db35aa,0.4955218495737535,0.49478378784599175,0.5271951514115776,0.4955218495737535,0.0,0.0,0.008140360216484784,0.025,0.025
CVE-2018-19289,xCss@@Valine,0,3a5bfafd22a11e7114bf9ae3b0b60ae50aa685a9,0.6108586639373659,0.6467640998613478,0.6115473765188906,0.6108586639373659,0.0,0.0,0.00391612296479163,0.007575757575757576,0.007575757575757576
CVE-2018-19289,xCss@@Valine,0,63093c5349e62e0faf80bc08c9dcf439c16eb70b,0.0,0.0,0.5162506897371827,0.0,0.0,0.0,0.004290284137238913,0.013333333333333334,0.013333333333333334
CVE-2018-19289,xCss@@Valine,0,87da8204db50194c338f6929166f80f41ca87222,0.5944452570611497,0.6087050575300068,0.5802344373634261,0.6139167321792953,0.0,0.0,0.015333850931677018,0.017543859649122806,0.017543859649122806
CVE-2018-19289,xCss@@Valine,0,690dc3302f01ca970bf22d928bce60dbfee5e963,0.578797391514289,0.5934637165813124,0.5934244014444776,0.578797391514289,0.0,0.0,0.004392866509310254,0.011904761904761904,0.011904761904761904
CVE-2018-19289,xCss@@Valine,0,643f775fe1fb25f8b2f60c61d216202bbe86bcc9,0.6350045510974456,0.6419785968591526,0.6279346769694617,0.6350045510974456,0.0,0.0,0.2517123287671233,0.0047169811320754715,0.0047169811320754715
CVE-2018-19289,xCss@@Valine,0,e79d671b76d255d83cfb8cafa3613c66198fdfec,0.6238661167064272,0.6238661167064272,0.6228255746130533,0.6238661167064272,0.0,0.0,0.008489905473217412,0.007751937984496124,0.007751937984496124
CVE-2018-19289,xCss@@Valine,0,7fb4a659541947cf8101511d493b7fe291c0c58f,0.5703968615480628,0.5703968615480628,0.5324500231554066,0.5703968615480628,0.0,0.0,0.0031790259090611586,0.0028328611898017,0.0028328611898017
CVE-2018-19289,xCss@@Valine,0,1bedaa51db5674d1b6781d0e09ff54abcabba084,0.5672166946953545,0.5672166946953545,0.595888598288797,0.5672166946953545,0.0,0.0,0.0020960959117359446,0.002652519893899204,0.002652519893899204
CVE-2018-19289,xCss@@Valine,0,6dd97ad7b04ea740c1448eb1c4e3811d1bbf2a2a,0.5594783973116149,0.563883346015575,0.5479659043481411,0.6445033956834466,0.0,0.0,0.004065604065604066,0.008695652173913044,0.008695652173913044
CVE-2018-19289,xCss@@Valine,0,ac595b3178001cb94c9e7b07390ca02d8f7de7b1,0.5882391335312765,0.5802546789549935,0.5502374610897565,0.6446472060225732,0.0,0.0,0.08800623052959501,0.25,0.25
CVE-2018-19289,xCss@@Valine,0,7f5ebb69efa9666d0934d26c86eb4b4aa741547f,0.605727647816358,0.6954848773476956,0.6497328706006628,0.6903016923507503,0.0,0.0,0.008284409654272667,0.002793296089385475,0.002793296089385475
CVE-2018-19289,xCss@@Valine,0,13a92a5977a2061ba77dbeda999e6a817bbb93eb,0.5704998750366947,0.5704998750366947,0.5722126026007928,0.5704998750366947,0.0,0.0,0.0025933138591366436,0.004081632653061225,0.004081632653061225
CVE-2018-19289,xCss@@Valine,0,80cca91dbff2514e1704d5fef432dde8b6d308fb,0.5381626603690068,0.5381626603690068,0.548608296340321,0.5381626603690068,0.0,0.0,0.003013549845984011,0.004739336492890996,0.004739336492890996
CVE-2018-19289,xCss@@Valine,0,35f00a8269c59fe52063046bce7b11ea14e3b58e,0.5557835912446607,0.5594210585631739,0.550226583411471,0.6383209916038509,0.0,0.0,0.004178861534127369,0.009900990099009901,0.009900990099009901
CVE-2018-19289,xCss@@Valine,0,445d2dda2888c702fcb72af8f6e80a1f26a6274f,0.5595625945723969,0.6373618871620486,0.5510344567394578,0.6107582656168212,0.0,0.0,0.003145618436948239,0.0029239766081871343,0.0029239766081871343
